sentence_id,text
S3V0237P0_13215,"He declared himself anxious that they should speak out with a strong voice, and should be supported in their defence of British interests; but he himself suggested no way of protecting those interests, and declined to agree to the way that the Government, speaking with the responsibility of Advisers of Her Majesty, proposed to Parliament."
S3V0347P0_20715,These are the principles on which we join issue with the Government.
S3V0064P0_13890,"That upwards of 2, 000 . have been accordingly so raised, and distributed among the most necessitous, chiefly in the shape of wages, of about 6 ."
S5CV0009P0_2448,"Is it to be said that simply because it was developed at the time the timber was upon, it it is never after to be claimed as undeveloped land, although it may be absolutely unused for any purpose whatever?"
S3V0039P0_8944,Suppose any of the parties had gone to the East or West Indies?
S4V0040P0_9965,"I have communicated with the Managers of the Metropolitan Asylums District, and am informed that there has been no suggestion that the death of the child referred to was due to infection from the hospital, that visits to patients are only allowed under exceptional circumstances,"
S3V0071P0_3922,"He had only to say, in conclusion, that the greatest care had been taken to avoid the possibility of creating anything like jobbing-offices, and to ensure the lowest possible rate of expenditure in the working of the measure."
S3V0049P0_13992,And why should the people of Ireland submit to like injustice?
S4V0108P0_22559,"He might suggest to Englishmen that there was a language and literature called English, which they might very well study with advantage."
S3V0307P0_3162,"Member for Donegal (Mr. Arthur O'Connor) wishes to exclude, and a considerable portion of this very parish of Aghina, will be served by this tramway line."
S3V0111P0_5006,"Suppose that in the Nottingham riots, Nottingham Castle had been the property of a foreign resident instead of an English nobleman, would not the hundred have had to pay equally for the damage done, and the sufferer have boon equally compensated?"
S5LV0002P0_10047,"It is not only the time of the man who is looking for work which is wasted, but the employer suffers also, because it often happens that an employer may require men to do some particular form of work and may not be able to obtain them, while all the time there are men seeking employment at no very great distance who are perfectly capable of doing that work."
S1V0022P0_6183,"As he was on the subject of secret influence, he would mention to the House, that he once had a conversation with a noble lord, now no more (lord North), who, in a former part of his political life, had spoken of an influence behind the throne, greater than the throne itself; and that on his questioning that noble lord towards the close of his life, with respect to his then opinion on the existence of such influence, his lordship said that he did not believe that any such existed."
